nu,sw,nu-err,sw-err,nu-ref,sw-ref
3182.769319,2.735e-25,3,6,752,752
3182.77599,2.891e-27,1,5,752,752
3182.792527,1.146e-26,1,6,752,752
3182.796475,2.783e-27,2,3,247,744
3182.797155,3.096e-24,4,5,744,744
3182.822387,2.082e-26,3,6,752,752
3182.829246,5.012e-27,3,3,245,242
3182.837913,1.559e-25,1,6,752,752
3182.840996,1.706e-27,3,3,245,242
3182.842289,8.718e-27,3,6,752,752
3182.861289,8.123e-29,2,3,247,744
3182.86364,2.897e-25,4,5,744,744
3182.87613,1.042e-25,3,6,752,752
3182.885885,6.342e-27,3,3,245,242
3182.923777,2.453e-27,1,6,752,752
3182.945518,1.36e-28,3,3,752,752
3182.954227,1.131e-26,3,6,752,752
3182.954733,5.943e-22,4,5,744,744
3182.960125,3.535e-22,4,5,744,744
3182.968923,6.452e-28,3,6,752,752
3182.974819,1.767e-27,3,3,245,242
3182.976023,2.254e-27,3,3,245,242
3182.991595,2.26e-25,4,5,744,744
3182.992695,1.975e-28,3,5,752,752
3182.99908,4.976e-26,3,5,752,752
3183.006039,2.333e-22,3,5,744,744
3183.011823,1.312e-26,1,6,752,752
3183.012918,2.973e-27,1,5,752,752
3183.014631,5.357e-27,3,3,245,242
3183.015125,3.329e-22,4,5,744,744
3183.015206,6.302e-26,3,6,752,752
3183.020934,2.571e-27,3,6,752,752
3183.0253,3.558e-22,4,5,744,744
3183.034309,2.367e-22,3,5,744,744
3183.04828,3.575e-22,4,5,744,744
3183.049115,4.6e-28,3,3,245,242
3183.055787,4.807e-27,3,6,752,752
3183.059794,2.212e-27,1,6,752,752
3183.061992,3.457e-22,4,5,744,744
3183.069279,7.025e-24,3,4,744,744
3183.076747,3.299e-22,4,5,744,744
3183.077937,2.127e-27,1,6,752,752
3183.09684,3.098e-25,4,5,744,744
3183.107174,7.35e-27,1,6,752,752
3183.114478,7.31e-27,1,6,752,752
3183.118979,5.421e-24,3,4,744,744
3183.123866,7.081e-28,3,3,245,242
3183.125887,1.604e-26,1,6,752,752
3183.136973,1.171e-26,1,6,752,752
3183.149881,8.85e-28,1,5,752,752
3183.157634,1.153e-28,1,4,752,752
3183.160006,1.145e-25,3,6,752,752
3183.166546,6.976e-23,3,5,744,744
3183.173412,4.655e-23,3,4,744,744
3183.173848,6.966e-27,1,6,752,752
3183.188982,7.953e-29,2,3,247,744
3183.206946,2.9e-24,3,4,744,744
3183.207279,2.407e-23,3,4,744,744
3183.227942,7.411e-28,2,3,247,744
3183.24191,1.041e-26,1,6,752,752
3183.259012,7.568e-28,3,3,744,744
3183.264634,2.276e-22,3,5,744,744
3183.271855,3.404e-22,4,5,744,744
3183.282536,3.805e-27,3,3,245,242
3183.284595,1.95e-27,3,6,752,752
3183.293902,5.768e-22,4,5,744,744
3183.328481,7.047e-26,1,6,752,752
3183.330018,8.202e-27,3,6,752,752
3183.331576,3.146e-26,3,3,245,242
3183.331725,2.256e-23,4,5,744,744
3183.339697,5.456e-28,3,3,245,242
3183.340738,1.282e-24,1,6,752,752
3183.341146,1.287e-24,1,6,752,752
3183.344315,1.983e-25,3,6,752,752
3183.34657,8.468e-25,1,6,752,752
3183.350965,6.067e-24,3,4,744,744
3183.373637,2.497e-26,1,6,752,752
3183.3824,1.684e-25,4,5,744,744
3183.38757,7.719e-26,3,6,752,752
3183.391365,2.748e-23,3,4,744,744
3183.391926,2.122e-24,1,6,752,752
3183.398281,1.271e-24,1,6,752,752
3183.399148,1.205e-27,1,5,752,752
3183.401444,1.27e-24,1,6,752,752
3183.406868,1.268e-24,1,6,752,752
3183.413213,2.568e-23,4,5,744,744
3183.416482,7.874e-26,1,6,752,752
3183.418803,2.13e-24,1,6,752,752
3183.424388,2.142e-24,1,6,752,752
3183.43616,1.552e-28,2,3,247,744
3183.43727,2.494e-25,3,6,752,752
3183.444049,2.071e-27,3,6,752,752
3183.444328,3.08e-28,1,5,752,752
3183.444545,2.099e-28,2,3,247,744
3183.445627,1.281e-24,3,6,752,752
3183.455687,1.814e-27,3,6,752,752
3183.456671,4.323e-23,3,4,744,744
3183.459239,4.31e-28,2,3,247,744
3183.460489,8.523e-25,3,6,752,752
3183.463025,9.942e-25,4,5,744,744
3183.465822,3.359e-26,1,6,752,752
3183.473109,2.312e-24,3,4,744,744
3183.49674,2.523e-23,4,5,744,744
3183.499011,1.222e-26,1,6,752,752
3183.50963,3.91e-28,3,3,245,242
3183.51042,1.975e-26,1,6,752,752
3183.51468,1.208e-24,4,5,744,744
3183.52557,1.497e-27,3,6,752,752
3183.525647,2.611e-26,3,3,245,242
3183.527416,2.343e-29,1,4,752,752
3183.527671,1.644e-26,3,3,744,744
3183.536692,3.011e-24,4,5,744,744
3183.554947,1.281e-24,4,5,744,744
3183.563418,1.71e-26,3,6,752,752
3183.588423,1.517e-26,3,6,752,752
3183.594882,1.786e-28,3,4,250,250
3183.597908,3.222e-27,1,6,752,752
3183.601253,2.869e-27,3,3,245,242
3183.611967,1.276e-24,3,6,752,752
3183.616137,3.238e-27,1,6,752,752
3183.620767,9.637e-27,1,6,752,752
3183.621834,1.275e-24,3,6,752,752
3183.652956,6.924e-26,1,6,752,752
3183.656421,4.247e-28,2,3,247,744
3183.668966,1.801e-27,1,6,752,752
3183.676889,7.241e-24,4,4,744,744
3183.677672,1.683e-27,1,5,752,752
3183.680977,1.868e-26,1,6,752,752
3183.680995,3.31e-22,4,5,744,744
3183.685366,3.323e-22,4,5,744,744
3183.697434,1.049e-27,1,6,752,752
3183.705926,1.606e-24,4,4,247,744
3183.732356,2.456e-26,1,6,752,752
3183.743765,1.448e-27,1,6,752,752
3183.752769,2.346e-27,3,3,245,242
3183.75647,2.21e-26,1,6,752,752
3183.768262,2.809e-28,2,3,247,744
3183.790596,3.153e-27,3,3,245,242
3183.821589,1.438e-23,4,4,744,744
3183.824236,2.284e-27,1,6,752,752
3183.83128,4.143e-25,4,5,744,744
3183.840306,1.048e-26,1,5,752,752
3183.843147,2.631e-28,2,3,247,744
3183.8853,3.043e-24,4,5,744,744
3183.889539,2.528e-24,3,4,744,744
3183.892864,1.106e-26,1,6,752,752
3183.896258,2.236e-23,4,5,744,744
3183.916527,3.797e-29,1,3,744,744
3183.934425,1.878e-28,3,4,250,250
3183.937725,2.014e-24,4,5,744,744
3183.939249,1.647e-24,4,5,744,744
3183.946375,1.422e-27,3,3,245,242
3183.961255,2.645e-25,4,5,744,744
3183.962795,1.711e-26,3,6,752,752
3183.963318,9.343e-28,3,6,752,752
3183.964756,9.096e-27,1,6,752,752
3183.976606,8.195e-25,1,6,752,752
3183.977508,1.241e-24,1,6,752,752
3183.979352,2.055e-24,1,6,752,752
3183.983573,1.647e-25,4,5,744,744
3183.985984,8.313e-28,3,3,245,242
3183.986539,2.75e-25,4,5,744,744
3183.988054,7.526e-27,3,3,247,744
3184.017016,1.801e-27,3,5,752,752
3184.019249,3.396e-28,3,6,752,752
3184.023735,2.385e-27,1,5,752,752
3184.024788,2.47e-23,3,4,744,744
3184.033506,1.326e-28,1,6,752,752
3184.044216,1.283e-27,1,3,744,744
3184.046527,2.544e-27,3,6,752,752
3184.061638,2.067e-24,4,4,247,744
3184.0617,2.066e-24,4,4,247,744
3184.066968,2.962e-28,1,3,744,744
3184.077311,1.908e-28,1,6,752,752
3184.077621,1.553e-27,1,6,752,752
3184.085392,9.76e-24,3,4,744,744
3184.089731,1.878e-26,3,3,245,242
3184.098618,4.061e-24,4,5,744,744
3184.105322,5.412e-28,3,3,245,242
3184.127695,1.652e-27,1,6,752,752
3184.132305,3.753e-27,1,6,752,752
3184.135092,3.14e-23,3,4,744,744
3184.143714,1.989e-26,1,6,752,752
3184.143985,5.287e-27,1,6,752,752
3184.152056,2.117e-27,1,6,752,752
3184.156963,2.375e-27,1,5,752,752
3184.172531,9.396e-24,4,5,744,744
3184.207039,7.356e-24,4,5,744,744
3184.223362,2.888e-27,1,6,752,752
3184.223392,2.379e-25,3,3,744,744
3184.226092,2.354e-25,4,5,744,744
3184.242454,4.2e-24,3,4,744,744
3184.260846,1.009e-25,3,3,245,254
3184.279047,3.229e-25,4,5,744,744
3184.300821,5.344e-28,1,4,752,752
3184.304819,2.956e-27,3,3,245,242
3184.325107,6.588e-24,4,4,247,744
3184.35075,6.404e-26,3,3,245,242
3184.356609,7.861e-25,3,3,744,744
3184.36,7.59e-25,4,5,744,744
3184.361326,1.952e-27,1,6,752,752
3184.383173,5.351e-24,4,5,744,744
3184.386597,1.094e-27,1,6,752,752
3184.390378,2.215e-24,4,5,744,744
3184.406899,5.98e-28,1,6,752,752
3184.423639,1.243e-25,4,5,744,744
3184.431867,9.77e-29,3,6,752,752
3184.435005,1.346e-27,2,3,247,744
3184.468422,4.847e-29,1,3,744,744
3184.493757,5.83e-28,1,6,752,752
3184.511199,1.411e-28,2,3,247,744
3184.515154,2.666e-27,1,6,752,752
3184.531044,2.275e-29,1,4,752,752
3184.533523,2.226e-27,3,6,752,752
3184.534025,2.276e-25,4,5,744,744
3184.537995,2.198e-27,3,6,752,752
3184.558817,1.057e-26,1,6,752,752
3184.564669,1.124e-27,1,6,752,752
3184.572407,4.736e-25,4,5,744,744
3184.587407,2.858e-25,3,3,239,257
3184.623421,4.308e-25,4,5,744,744
3184.627125,1.569e-24,4,5,744,744
3184.629049,4.435e-27,1,6,752,752
3184.638685,1.628e-28,2,3,247,744
3184.642543,1.238e-27,1,6,752,752
3184.652476,1.544e-27,1,6,752,752
3184.661158,5.172e-28,3,3,245,242
3184.665312,2.845e-27,3,3,245,242
3184.66764,7.09e-25,4,5,744,744
3184.689772,1.207e-27,3,3,245,242
3184.690886,1.207e-27,3,3,245,242
3184.701579,3.686e-27,1,6,752,752
3184.714554,5.267e-25,3,3,744,744
3184.714781,1.685e-29,1,5,752,752
3184.71915,6.261e-27,1,6,752,752
3184.727973,4.912e-25,4,5,744,744
3184.728325,1.802e-26,1,5,752,752
3184.730565,1.114e-29,1,3,744,744
3184.764252,2.266e-27,1,6,752,752
3184.812381,9.088e-24,4,5,744,744
3184.817198,3.134e-29,1,6,752,752
3184.826017,5.665e-27,3,3,245,242
3184.831896,1.958e-28,3,3,245,242
3184.841947,2.715e-28,3,3,245,242
3184.843921,6.646e-25,4,5,744,744
3184.853266,6.387e-27,1,6,752,752
3184.872115,8.378e-29,1,3,744,744
3184.874003,3.99e-26,1,6,752,752
3184.881358,3.745e-24,4,5,744,744
3184.886598,4.838e-26,3,3,744,744
3184.903444,2.396e-24,3,4,744,744
3184.907389,2.7e-28,3,6,752,752
3184.936567,2.799e-24,4,5,744,744
3185.000447,1.452e-26,3,3,247,744
3185.002986,3.323e-25,4,3,247,744
3185.011736,1.25e-27,3,3,245,242
3185.014288,8.158e-29,1,3,744,744
3185.022726,1.715e-26,3,3,247,744
3185.03358,3.374e-25,4,5,744,744
3185.0494,2.072e-26,3,3,744,744
3185.060521,9.803e-24,4,5,744,744
3185.06724,9.221e-25,4,5,744,744
3185.069038,4.351e-26,3,3,247,744
3185.075886,1.357e-25,4,3,744,744
3185.079831,2.359e-24,4,5,744,744
3185.086413,7.475e-26,3,3,247,744
3185.11214,8.531e-28,1,6,752,752
3185.116048,8.635e-28,1,6,752,752
3185.120695,3.821e-28,1,6,752,752
3185.154388,2.739e-29,1,3,744,744
3185.157067,2.513e-24,4,5,744,744
3185.169924,6.17e-27,1,6,752,752
3185.178039,1.284e-25,4,5,744,744
3185.192773,9.883e-27,3,3,744,744
3185.235439,4.717e-28,3,3,245,254
3185.252189,1.735e-27,3,3,744,744
3185.263289,4.495e-28,3,3,245,242
3185.267327,3.904e-27,1,6,752,752
3185.270085,2.151e-26,3,3,247,744
3185.270898,2.13e-24,4,5,744,744
3185.271794,2.383e-27,3,3,247,744
3185.280958,1.24e-24,4,5,744,744
3185.296391,3.053e-24,4,5,744,744
3185.310511,7.274e-28,2,3,247,744
3185.321409,2.438e-29,1,3,752,752
3185.33155,2.661e-24,4,4,247,744
3185.346183,6.998e-29,1,3,744,744
3185.359527,2.42e-28,1,6,752,752
3185.373667,6.163e-25,4,5,744,744
3185.375544,3.063e-24,3,4,744,744
3185.379358,3.539e-25,4,5,744,744
3185.382861,1.108e-27,2,3,247,744
3185.411623,1.09e-27,1,6,752,752
3185.41204,3.88e-24,4,5,744,744
3185.439239,7.832e-26,3,3,247,744
3185.448923,9.297e-28,1,6,752,752
3185.467395,5.554e-26,3,3,245,254
3185.492299,4.924e-27,3,3,247,744
3185.504098,1.67e-24,4,5,744,744
3185.511887,1.147e-25,4,5,744,744
3185.513021,3.472e-25,4,5,744,744
3185.541558,6.835e-28,3,3,245,242
3185.582481,1.18e-23,4,5,744,744
3185.584823,7.792e-29,1,3,744,744
3185.60585,2.128e-25,4,5,744,744
3185.62166,1.502e-28,3,3,245,254
3185.622167,8.93e-25,4,3,247,744
3185.625758,1.654e-24,4,5,744,744
3185.64411,2.28e-26,3,3,247,744
3185.651789,9.404e-25,4,5,744,744
3185.685024,3.227e-27,3,3,245,254
3185.709015,1.225e-24,4,5,744,744
3185.71246,5.692e-28,3,3,247,744
3185.742067,9.64e-28,1,6,752,752
3185.76103,7.782e-28,3,3,247,744
3185.784225,4.698e-27,1,6,752,752
3185.794559,8.682e-27,3,3,245,242
3185.803606,1.323e-25,4,3,247,744
3185.804218,1.041e-28,3,3,245,242
3185.805663,3.121e-27,3,3,247,744
3185.807802,1.13e-29,1,3,744,744
3185.814921,2.842e-26,3,3,744,744
3185.838757,1.749e-27,3,3,247,744
3185.861193,6.958e-29,3,3,245,242
3185.868334,1.062e-29,1,3,744,744
3185.87684,5.839e-25,4,5,744,744
3185.879137,6.858e-28,2,3,247,744
3185.903998,4.101e-26,3,3,744,744
3185.921598,8.495e-28,1,6,752,752
3185.931931,4.84e-26,3,3,245,242
3185.932014,1.521e-28,1,6,752,752
3185.936339,2.192e-27,3,3,245,254
3185.963325,7.266e-28,3,3,245,242
3185.969489,2.243e-27,2,3,247,744
3185.996589,1.11e-26,3,3,744,744
3186.041018,1.78e-27,3,3,245,242
3186.041276,4.47e-28,3,3,245,242
3186.042804,3.264e-25,3,3,239,257
3186.057377,4.273e-25,4,5,744,744
3186.073093,5.54e-25,3,3,239,257
3186.074404,5.597e-26,3,3,245,242
3186.090558,1.751e-24,4,5,744,744
3186.128067,2.241e-24,4,5,744,744
3186.145464,6.219e-29,3,4,250,250
3186.152803,2.749e-28,2,3,247,744
3186.17083,2.075e-28,1,5,752,752
3186.183128,1.999e-28,1,5,752,752
3186.259524,3.252e-25,3,3,239,257
3186.267114,6.801e-26,3,3,247,744
3186.307963,1.786e-28,3,3,245,254
3186.30858,1.002e-29,1,3,744,744
3186.322721,5.372e-29,2,3,247,744
3186.322866,5.46e-25,3,3,239,257
3186.372487,1.363e-28,1,6,752,752
3186.414161,5.967e-28,3,3,245,242
3186.431569,1.144e-28,1,6,752,752
3186.461389,8.65e-28,3,3,744,744
3186.463251,7.501e-28,2,3,247,744
3186.498393,1.548e-29,2,3,247,744
3186.535089,8.559e-29,3,4,250,250
3186.567145,3.301e-26,3,3,247,744
3186.568536,4.963e-28,3,3,245,242
3186.58427,1.412e-28,2,3,247,744
3186.6165,7.268e-28,2,3,247,744
3186.619217,2.295e-28,2,3,247,744
3186.631264,2.719e-26,3,3,247,744
3186.662793,5.439e-29,2,3,247,744
3186.746434,3.251e-27,3,3,245,242
3186.81014,1.053e-28,1,3,744,744
3186.897453,7.389e-29,3,4,250,250
3186.946968,3.171e-27,3,3,245,242
3186.957697,3.296e-25,3,3,239,257
3186.965138,1.915e-27,3,3,245,242
3186.968659,4.667e-27,3,3,245,254
3186.97769,1.022e-26,3,3,245,242
3187.010261,2.782e-25,3,3,239,257
3187.044832,2.488e-28,3,3,245,242
3187.055934,4.71e-28,3,3,245,242
3187.115005,5.72e-27,3,3,245,242
3187.135227,1.85e-28,2,3,247,744
3187.14906,1.681e-26,3,3,245,242
3187.22205,2.506e-27,3,3,245,242
3187.242073,2.936e-29,2,3,247,744
3187.264659,6.404e-29,3,4,250,250
3187.299436,6.465e-29,3,4,250,250
3187.471673,1.876e-28,2,3,247,744
3187.49282,3.175e-26,3,3,1126,744
3187.515878,7.421e-25,3,3,744,744
3187.522754,8.744e-27,3,3,245,242
3187.591378,7.537e-24,3,4,744,744
3187.60816,8.522e-24,3,4,1126,744
3187.627996,4.341e-26,3,3,245,242
3187.653975,2.149e-28,3,3,245,242
3187.689047,2.689e-28,3,6,752,752
3187.713682,6.062e-27,3,6,752,752
3187.72558,1.765e-26,3,3,1126,744
3187.738594,9.236e-27,3,3,245,254
3187.763339,1.348e-28,3,3,245,242
3187.769903,9.347e-26,3,3,245,254
3187.789182,5.989e-26,3,6,752,752
3187.804447,6.75e-26,3,6,752,752
3187.855097,2.666e-25,3,3,239,257
3187.883678,1.631e-28,2,3,247,744
3187.884134,1.176e-28,3,4,250,250
3187.884524,1.176e-28,3,4,250,250
3187.89595,1.798e-28,3,3,245,242
3187.914876,4.509e-29,1,3,744,744
3187.921847,1.327e-28,3,6,752,752
3187.985036,3.313e-27,3,3,245,242
3187.994212,2.568e-27,3,3,245,242
3188.030199,2.857e-27,3,3,245,242
3188.112496,1.634e-25,4,3,247,744
3188.113523,1.638e-25,4,3,247,744
3188.124228,5.033e-29,1,5,752,752
3188.125286,1.835e-28,3,3,245,242
3188.202106,5.317e-27,3,3,247,744
3188.276452,2.408e-28,3,3,245,242
3188.276633,9.72e-29,1,3,744,744
3188.351444,4.584e-26,3,6,752,752
3188.356389,2.075e-27,3,3,245,242
3188.424343,1.006e-26,3,6,752,752
3188.517328,6.773e-27,3,3,245,242
3188.525126,9.253e-29,1,5,752,752
3188.527584,2.001e-28,1,6,752,752
3188.543959,4.027e-28,3,3,245,242
3188.547792,1.095e-27,3,3,245,254
3188.569143,2.355e-28,3,6,752,752
3188.570821,1.003e-28,1,5,752,752
3188.59124,1.324e-28,3,3,245,242
3188.634966,1.17e-27,3,3,245,242
3188.64901,1.453e-27,3,3,245,242
3188.723875,1.601e-28,3,3,245,242
3188.740971,1.436e-29,1,6,752,752
3188.781526,2.796e-27,3,3,245,242
3188.810083,5.431e-27,3,3,245,242
3188.815584,5.283e-27,3,3,245,242
3188.852946,2.104e-29,1,4,752,752
3188.884696,6.281e-29,3,3,245,242
3188.903118,6.018e-25,3,3,239,257
3188.941947,3.224e-29,1,5,752,752
3188.956655,2.217e-28,3,3,245,242
3189.004951,8.374e-29,3,3,245,242
3189.012791,6.281e-27,3,3,245,242
3189.018261,8.482e-29,2,3,247,744
3189.018862,1.65e-28,2,3,247,744
3189.050746,1.715e-27,3,3,247,744
3189.081674,1.028e-27,3,3,245,242
3189.109111,6.219e-27,3,3,245,242
3189.135045,1.049e-29,1,3,744,744
3189.156445,5.442e-29,1,6,752,752
3189.189006,1.82e-29,1,4,752,752
3189.190849,1.158e-28,1,3,744,744
3189.209143,6.158e-29,3,3,245,242
3189.25064,5.455e-24,4,4,744,744
3189.291575,8.775e-29,1,3,744,744
3189.299688,7.635e-26,3,3,245,254
3189.320983,1.206e-24,4,4,744,744
3189.330867,3.133e-27,3,3,247,744
3189.375335,1.258e-26,3,3,247,744
3189.377595,1.595e-28,3,4,250,250
3189.420556,2.585e-26,3,3,744,744
3189.4495,1.521e-27,3,3,245,242
3189.456362,3.405e-27,3,3,245,242
3189.465683,2.487e-26,4,3,744,744
3189.488797,2.927e-26,3,3,744,744
3189.508406,2.072e-29,1,3,744,744
3189.514239,1.887e-25,3,3,744,744
3189.5171,2.151e-27,3,3,247,744
3189.685833,2.717e-28,1,6,752,752
3189.689816,2.906e-27,3,3,245,242
3189.720096,1.012e-28,1,3,744,744
3189.722712,8.682e-29,3,3,245,242
3189.760466,4.597e-28,1,6,752,752
3189.782641,2.176e-28,1,6,752,752
3189.794158,2.538e-28,1,6,752,752
3189.833684,1.107e-27,3,3,247,744
3189.860154,1.213e-26,3,3,245,242
3189.878268,7.167e-28,3,3,247,744
3189.891131,3.362e-27,3,3,245,254
3189.905797,2.536e-25,3,3,744,744
3189.909926,2.554e-25,3,3,744,744
3189.910841,2.5e-25,3,3,744,744
3189.941278,4.185e-25,3,3,239,257
3189.943217,1.649e-28,1,6,752,752
3189.948926,2.89e-25,3,3,744,744
3190.014043,3.145e-25,3,3,239,257
3190.019133,1.915e-26,3,3,245,242
3190.019651,2.136e-28,1,5,752,752
3190.092923,1.19e-28,1,5,752,752
3190.118759,1.626e-28,3,3,245,254
3190.15715,6.527e-27,3,3,245,254
3190.179398,6.218e-25,3,3,239,257
3190.228248,2.223e-24,3,4,744,744
3190.233397,7.701e-26,3,3,744,744
3190.244104,3.381e-27,3,6,752,752
3190.2684,2.598e-27,3,3,245,242
3190.27041,1.17e-28,3,3,245,242
3190.28498,1.687e-29,1,3,744,744
3190.295892,1.395e-27,3,6,752,752
3190.305567,6.42e-25,4,3,744,744
3190.322019,6.527e-27,3,3,245,242
3190.323546,8.73e-28,1,6,752,752
3190.326926,9.567e-25,3,3,744,744
3190.348393,2.525e-28,3,3,245,242
3190.352952,1.026e-27,3,3,247,744
3190.372513,2.794e-27,2,3,247,744
3190.388836,2.607e-28,3,3,247,744
3190.396115,1.185e-28,3,5,752,752
3190.402564,4.133e-27,3,6,752,752
3190.437019,1.254e-27,1,5,752,752
3190.452264,4.167e-28,3,6,752,752
3190.528494,1.41e-28,3,3,245,242
3190.535941,2.028e-25,3,3,744,744
3190.540564,1.589e-25,3,6,752,752
3190.544306,1.052e-24,3,3,239,257
3190.547311,3.633e-27,3,3,245,242
3190.552367,3.716e-25,3,3,744,744
3190.559285,3.972e-28,3,3,245,242
3190.567026,3.821e-26,3,3,744,744
3190.568671,1.845e-28,1,4,752,752
3190.577249,3.218e-29,1,3,752,752
3190.585453,2.968e-27,3,3,245,242
3190.621498,3.005e-26,3,3,245,254
3190.627024,2.007e-25,1,6,752,752
3190.632903,1.16e-25,1,6,752,752
3190.635874,8.023e-26,1,6,752,752
3190.654526,1.115e-25,3,3,744,744
3190.691681,8.721e-28,1,6,752,752
3190.723305,3.975e-28,1,6,752,752
3190.741275,1.164e-27,3,3,245,242
3190.750099,4.276e-25,3,3,744,744
3190.764839,1.153e-28,1,6,752,752
3190.773347,2.668e-28,1,3,744,744
3190.781069,3.635e-28,1,5,752,752
3190.788258,1.632e-28,3,4,250,250
3190.822264,1.838e-24,3,4,744,744
3190.86068,7.134e-25,3,3,239,257
3190.86859,2.672e-28,3,3,245,242
3190.883828,4.159e-25,3,3,744,744
3190.910444,8.066e-28,3,3,245,242
3190.925515,1.879e-27,3,6,752,752
3190.930667,2.141e-24,4,4,744,744
3190.936892,1.305e-27,3,5,752,752
3190.959847,9.566e-25,3,3,239,257
3190.960055,3.307e-26,3,3,245,242
3190.965925,3.946e-26,3,3,744,744
3190.969367,4.502e-25,3,3,744,744
3190.969742,6.576e-25,3,3,239,257
3191.014403,5.43e-26,3,3,744,744
3191.022226,7.372e-29,1,3,744,744
3191.027141,5.871e-25,3,3,744,744
3191.04,2.106e-23,4,5,1127,744
3191.046,2.111e-23,4,5,1127,744
3191.060091,4.219e-28,1,6,752,752
3191.063001,2.289e-28,1,4,752,752
3191.089416,1.502e-28,3,3,245,242
3191.103513,1.339e-26,4,6,752,752
3191.125831,4.265e-25,3,3,239,257
3191.133299,1.453e-26,3,3,245,242
3191.139367,4.563e-28,3,3,245,242
3191.162851,8.668e-28,1,5,752,752
3191.174646,5.08e-27,3,3,245,242
3191.175642,6.732e-28,1,6,752,752
3191.175977,5.061e-27,3,3,245,242
3191.182693,3.371e-28,1,6,752,752
3191.193397,2.442e-26,3,3,744,744
3191.196966,2.868e-28,1,6,752,752
3191.214962,2.745e-28,1,5,752,752
3191.229337,9.034e-29,1,3,744,744
3191.248313,2.22e-25,4,6,752,752
3191.269292,1.635e-27,3,6,752,752
3191.289687,2.822e-25,3,3,239,257
3191.296967,1.528e-22,3,5,744,744
3191.300828,1.529e-22,3,5,744,744
3191.308151,1.009e-22,3,5,744,744
3191.323025,9.439e-26,3,3,744,744
3191.364288,7.228e-27,1,6,752,752
3191.364968,2.568e-22,3,5,744,744
3191.368718,2.358e-27,3,3,245,242
3191.373296,1.541e-22,3,5,744,744
3191.375199,1.51e-22,3,5,744,744
3191.383327,1.541e-22,3,5,744,744
3191.394548,2.521e-22,3,5,744,744
3191.396906,2.582e-22,3,5,744,744
3191.399368,3.523e-28,1,3,744,744
3191.405405,2.235e-27,3,3,245,242
3191.419232,3.092e-28,1,3,744,744
3191.421867,1.492e-22,4,5,744,744
3191.425152,4.591e-29,2,3,247,744
3191.440364,9.982e-23,3,5,744,744
3191.453203,1.256e-25,3,3,744,744
3191.468164,8.596e-27,1,6,752,752
3191.4697,6.869e-25,3,3,744,744
3191.473526,2.75e-25,3,3,239,257
3191.5194,1.905e-26,3,3,744,744
3191.565928,1.734e-27,1,6,752,752
3191.6077,2.206e-23,3,4,744,744
3191.614526,1.485e-22,3,5,744,744
3191.628041,1.487e-22,3,5,744,744
3191.628428,3.602e-25,3,3,744,744
3191.660984,6.569e-26,1,6,752,752
3191.675259,8.414e-25,3,6,752,752
3191.690109,3.388e-25,1,6,752,752
3191.69224,5.034e-25,1,6,752,752
3191.696745,4.979e-25,1,6,752,752
3191.69785,3.122e-28,3,3,245,242
3191.703984,4.834e-25,1,6,752,752
3191.712549,5.136e-26,1,6,752,752
3191.724923,6.47e-26,1,6,752,752
3191.741712,4.983e-25,1,6,752,752
3191.749353,3.326e-25,1,6,752,752
3191.750817,2.364e-27,3,3,245,242
3191.757108,4.993e-25,1,6,752,752
3191.765319,8.062e-25,1,6,752,752
3191.781172,2.032e-26,3,3,245,254
3191.786492,5.054e-25,3,6,752,752
3191.800327,3.982e-25,3,3,744,744
3191.801096,5.428e-27,1,6,752,752
3191.816915,5.082e-25,3,6,752,752
3191.820086,6.342e-28,3,3,245,242
3191.823676,1.178e-26,1,6,752,752
3191.824567,4.473e-26,3,6,752,752
3191.825925,8.153e-26,3,3,744,744
3191.839856,7.813e-27,1,6,752,752
3191.839919,1.165e-26,1,6,752,752
3191.840046,1.985e-26,1,6,752,752
3191.846546,7.134e-26,3,6,752,752
3191.866399,2.257e-24,3,4,744,744
3191.877756,1.98e-29,3,5,752,752
3191.893986,1.318e-27,3,3,245,254
3191.894899,1.603e-28,3,6,752,752
3191.907004,1.947e-25,3,6,752,752
3191.915118,1.675e-27,3,3,245,242
3191.918474,3.661e-29,3,5,752,752
3191.922046,1.207e-26,3,6,752,752
3191.926251,1.814e-24,3,4,744,744
3191.933659,5.768e-27,1,6,752,752
3191.954304,8.436e-25,3,6,752,752
3191.961844,5.11e-25,1,6,752,752
3191.966142,3.369e-25,1,6,752,752
3191.976009,3.148e-26,3,6,752,752
3191.998396,5.298e-25,3,3,744,744
3192.003155,3.672e-26,1,6,752,752
3192.011027,4.564e-29,1,3,744,744
3192.013197,1.437e-22,3,5,744,744
3192.013726,9.56e-23,3,5,744,744
3192.01444,5.664e-24,3,4,1126,744
3192.016339,2.397e-22,3,5,744,744
3192.022767,6.751e-25,4,3,744,744
3192.030122,7.925e-26,3,6,752,752
3192.03098,2.18e-28,3,3,245,242
3192.036441,5.353e-27,1,6,752,752
3192.03759,9.152e-24,3,4,1126,744
3192.045267,2.055e-28,3,6,752,752
3192.079822,9.584e-26,3,6,752,752
3192.097356,2.551e-23,3,4,744,744
3192.104292,1.413e-28,1,6,752,752
3192.106731,2.115e-26,3,3,247,744
3192.108205,1.999e-24,3,4,744,744
3192.11307,1.654e-24,3,4,1126,744
3192.120809,7.29e-27,3,6,752,752
3192.125757,4.525e-28,1,3,744,744
3192.127927,4.103e-25,3,3,744,744
3192.131381,7.784e-27,1,6,752,752
3192.144815,2.076e-29,1,6,752,752
